math_no_diff_int_no_div_no_pow_KBC_max_rules_200_extended,random_terms_huge,12.216,0.0002724080
math_no_diff_int_no_div_no_pow_KBC_max_rules_200_extended,no_div_no_pow_random_terms_large,10.748,0.0001111337
math_no_diff_int_no_div_no_pow_KBC_max_rules_200_extended,no_div_no_pow_random_terms_small,3.264,0.0000188704
math_no_diff_int_no_div_no_pow_KBC_max_rules_200_extended,random_terms_large,5.452,0.0000822032
math_no_diff_int_no_div_no_pow_KBC_max_rules_200_extended,random_terms_small,1.694,0.0000153974
math_no_diff_int_no_div_no_pow_KBC_max_rules_40_extended_no_unorderable,no_div_no_pow_random_terms_huge,22.688,0.0001408896
math_no_diff_int_no_div_no_pow_KBC_max_rules_40_extended_no_unorderable,random_terms_huge,11.68,0.0000975663
math_no_diff_int_no_div_no_pow_KBC_max_rules_40_extended_no_unorderable,no_div_no_pow_random_terms_large,9.648,0.0000358805
math_no_diff_int_no_div_no_pow_KBC_max_rules_40_extended_no_unorderable,no_div_no_pow_random_terms_small,3.04,0.0000066330
math_no_diff_int_no_div_no_pow_KBC_max_rules_40_extended_no_unorderable,random_terms_large,5.352,0.0000255753
math_no_diff_int_no_div_no_pow_KBC_max_rules_40_extended_no_unorderable,random_terms_small,1.626,0.0000048256
math_no_diff_int_no_div_no_pow_KBC_max_rules_60_extended_no_unorderable,no_div_no_pow_random_terms_huge,24.264,0.0001897588
math_no_diff_int_no_div_no_pow_KBC_max_rules_60_extended_no_unorderable,random_terms_huge,12.08,0.0001113800
math_no_diff_int_no_div_no_pow_KBC_max_rules_60_extended_no_unorderable,no_div_no_pow_random_terms_large,10.524,0.0000459117
math_no_diff_int_no_div_no_pow_KBC_max_rules_60_extended_no_unorderable,no_div_no_pow_random_terms_small,3.258,0.0000079029
math_no_diff_int_no_div_no_pow_KBC_max_rules_60_extended_no_unorderable,random_terms_large,5.548,0.0000295306
math_no_diff_int_no_div_no_pow_KBC_max_rules_60_extended_no_unorderable,random_terms_small,1.708,0.0000059779
math_no_diff_int_no_div_no_pow_KBC_max_rules_80_extended_no_unorderable,no_div_no_pow_random_terms_huge,24.44,0.0001885207
math_no_diff_int_no_div_no_pow_KBC_max_rules_80_extended_no_unorderable,random_terms_huge,12.08,0.0001157466
math_no_diff_int_no_div_no_pow_KBC_max_rules_80_extended_no_unorderable,no_div_no_pow_random_terms_large,10.336,0.0000439724
math_no_diff_int_no_div_no_pow_KBC_max_rules_80_extended_no_unorderable,no_div_no_pow_random_terms_small,3.204,0.0000078954
math_no_diff_int_no_div_no_pow_KBC_max_rules_80_extended_no_unorderable,random_terms_large,5.396,0.0000300198
math_no_diff_int_no_div_no_pow_KBC_max_rules_80_extended_no_unorderable,random_terms_small,1.658,0.0000057180
math_no_diff_int_no_div_no_pow_KBC_max_rules_100_extended_no_unorderable,no_div_no_pow_random_terms_huge,24.496,0.0001971039
math_no_diff_int_no_div_no_pow_KBC_max_rules_100_extended_no_unorderable,random_terms_huge,12.104,0.0001164965
